stime,mode,size,color,date,pool,author,dbid,text
1228.851,5,25,16707842,1583242849,0,ba6498a0,29412910512996300,没蛋蛋，欧尼酱没蛋蛋
940.269,1,25,16777215,1583242752,0,77e8e0b1,29412859440529400,主要怕伤到小朋友
1104.931,5,25,16707842,1583242712,0,ba6498a0,29412838372016100,只有我在狂笑吗
213.04,1,25,16777215,1583242521,0,aadb0377,29412738564358100,那是河童
407.466,1,25,15138834,1583237872,0,1ce6183f,29410301030957000,可爱在性感面前一文不值
293.882,1,25,16777215,1583235988,0,42430161,29409313284947900,会变成自己最讨厌的样子
965.395,5,25,15138834,1583234980,0,8dd9d18e,29408784850354100,摔平了，淦
134.433,1,25,11890,1583233110,0,c6b5fa32,29407804156542900,啊啊啊，老师，快换
380.733,1,25,16707842,1583232719,0,ce57ec63,29407599497576400,老球迷了
533.583,1,25,16777215,1583232589,0,f6848b7e,29407531213783000,都是老球迷了
513.131,1,25,16777215,1583228549,0,bdcfb269,29405412996939700,车鸡
148.125,1,25,16777215,1583224474,0,64103866,29403276369199100,摄影师希望这次你能好好表现
825.166,1,25,16777215,1583223312,0,a6e66002,29402667420745700,在职场上这样训你哥哥影响很不好的
153.023,1,25,16777215,1583218242,0,bd39db6b,29400009228681200,哇哈哈
222.688,1,25,16777215,1583216869,0,f846f9a2,29399289363955700,问号
389.526,1,25,16777215,1583216039,0,f96409a7,29398854289850300,哈哈哈哈哈
524.947,1,25,16777215,1583215582,0,3c63322d,29398614615785400,传说中的狗头军师
851.808,1,25,16777215,1583214288,0,ab670b4d,29397936063905700,おじさんいいわ
1209.716,1,25,16777215,1583213316,0,de46b78,29397426443386800,我手里的空气瞬间就不香了
1331.107,1,25,16777215,1583212717,0,1cadb8b9,29397112590434300,看条识片
139.763,1,25,16777215,1583211475,0,1cadb8b9,29396461450428400,出大问题！！摄影师你懂的
570.793,1,25,16777215,1583210061,0,a68f4553,29395719901675500,真，怀中抱妹杀
238.084,1,25,16777215,1583209631,0,a68f4553,29395494534381500,摄影师加鸡腿
155.335,1,25,16777215,1583209479,0,a68f4553,29395414719922100,平常心 ！！！
137.209,1,25,16777215,1583209431,0,a68f4553,29395389829349300,我好兴奋
1093.624,1,25,16777215,1583209335,0,c0da44b1,29395339352997800,妹妹我爱了
219.73,1,25,16777215,1583209154,0,6662f0eb,29395244404441000,哦呼
681.884,1,25,16777215,1583208464,0,c0da44b1,29394883175776200,妹妹好助攻
621.164,1,25,16777215,1583208397,0,c0da44b1,29394847665750000,猛男落泪
1243.76,1,25,16777215,1583207051,0,8cbad5e8,29394142028103600,为什么裙角会挡着，为什么
1151.153,1,25,16777215,1583206835,0,8cbad5e8,29394028887801800,马桶比人大
251.204,1,25,16777215,1583204368,0,ee9e30d5,29392735068225500,好球
244.988,1,25,15138834,1583204208,0,2df38d1e,29392651304304600,男主要压住枪。
241.608,1,25,15138834,1583204199,0,2df38d1e,29392646810107900,啊干活哈哈
181.688,1,25,15138834,1583204134,0,2df38d1e,29392612722999200,有点吓人。
174.888,1,25,15138834,1583204122,0,2df38d1e,29392606433116100,我惊了
488.515,1,25,16777215,1583204073,0,8cbad5e8,29392580758208500,什么鬼苍蝇是甜的？？
272.854,1,25,16777215,1583203043,0,e4d65aa4,29392040642478000,敷衍哈哈哈哈
49.168,1,25,16777215,1583201685,0,2c1b5e61,29391328517292000,标题。。。
1028.826,1,25,16777215,1583199305,0,232add44,29390080918421500,土田老师受小孩子照顾。也让小孩子变得照顾人。这不是很好吗？
1025.886,1,25,16777215,1583199277,0,232add44,29390066333777900,即使你这么想。
523.166,1,25,16777215,1583181967,0,b1956f72,29380990510563300,名场面要来了
240.364,1,25,16777215,1583177387,0,c98b0b79,29378589487529900,年轻
1234.94,1,25,16777215,1583175199,0,d90421d8,29377442352201700,又系一个兄控
798.409,1,25,15138834,1583174999,0,8d42e746,29377337354092500,萨斯ki？？？
1111.555,1,25,16777215,1583173056,0,36d91539,29376319069880300,荠川龙之介？？？
239.026,5,25,41194,1583171652,0,6f4a455,29375582793367500,诸君拔刀吧！
405.438,5,25,15138834,1583169353,0,df86410,29374377484091300,你这不是喜欢你这是馋她身子 下见
166.334,5,25,15138834,1583169069,0,df86410,29374228478820400,摇摇铃吗？还是那个人直接抓走我有视频证据
5.1,1,25,16707842,1583168923,0,ae6b704b,29374151741931500,diu一点了，明天还有课……看完这集就睡
1335.399,1,25,16777215,1583168461,0,656cc514,29373909610004400,你脸红个泡泡茶壶
222.452,1,25,16777215,1583168006,0,be02a42b,29373670966689700,我流鼻血了
610.332,1,25,16777215,1583164760,0,ffb6df34,29371969507950500,我妻由乃
958.146,5,25,16777215,1583163150,0,1fc02f8d,29371124970684400,白龙马，蹄朝西，驮着唐三藏，再驮仨徒弟
1071.388,1,25,16777215,1583162807,0,a291dbd3,29370945274118100,太好听了
593.925,1,25,15138834,1583162657,0,abb9efa9,29370866572197800,洒家这辈子值了
720.738,5,25,16707842,1583162471,0,6b7c1cdf,29370769143758800,朽木！朽木不可雕也！
278.659,1,25,16777215,1583162011,0,9f339ebc,29370528138002400,炫彩皮肤
602.178,1,25,16777215,1583162009,0,d78ea570,29370526910644200,多吃木瓜
234.893,1,25,16777215,1583161606,0,d78ea570,29370315686543300,别就加鸡腿，加只鸡都没问题
770.638,1,25,16777215,1583161307,0,10802f63,29370158802796500,妹妹登场
189.3,1,25,16777215,1583160995,0,1fc02f8d,29369995301486500,警察吗，老地方
289.036,1,25,16777215,1583160956,0,10802f63,29369974688055300,反面教材
796.088,1,25,16777215,1583158145,0,78cd2bca,29368501145174000,那路托托
906.527,5,25,16707842,1583157971,0,966538fe,29368409756008400,笑容逐渐放肆
796.86,5,25,16707842,1583157833,0,966538fe,29368337610309600,小舅子，受我一拜
412.236,1,25,16777215,1583156999,0,1a4dce0c,29367900078866400,性感在可爱面前一文不值
976.36,1,25,16777215,1583156767,0,3b0ade5b,29367778483372000,哈哈哈嗝
938.72,1,25,16777215,1583156726,0,3b0ade5b,29367757297418300,是你老了吧？欧巴桑！
245.541,1,25,16777215,1583156035,0,1181a783,29367394744926200,是什么蒙蔽了我的双眼？
232.485,1,25,16777215,1583156014,0,1181a783,29367383761092600,刚才那是什么？为什么如此晃眼睛？
119.967,1,25,16777215,1583155725,0,c363aa28,29367232763527100,都走开，都不要抢我的c位(≧ω≦)
118.207,1,25,16777215,1583155703,0,c363aa28,29367220737933300,都走开都不要抢我的C位(≧ω≦)
288.374,1,25,16777215,1583155284,0,b5376a78,29367000943820800,等着被打脸吧，小朋友，你还太年轻了。
211.604,1,25,16777215,1583154813,0,5cc9fbf5,29366754385330100,皿三味
244.726,1,25,16777215,1583154196,0,e105fb22,29366430520573900,平常心厉害了
1064.888,1,25,16777215,1583151789,0,ea6fd9d7,29365168624893900,拓海？拓马？数马
1175.349,1,25,16777215,1583142709,0,aa5f0f16,29360408508235700,重点这是随便。
391.918,1,25,16777215,1583131180,0,789f8172,29354363642183600,哇哦。这水好大，好白哟
799.148,5,25,16707842,1583128409,0,19038319,29352911091793900,哪路托!!!
1215.639,1,25,16777215,1583128170,0,124c406f,29352785828904900,回老家~~~男主快乐有故事啊，离家出走？
1172.129,1,25,16777215,1583127902,0,124c406f,29352645141463000,老师终于能吃上顿好的了
1311.372,1,25,9487136,1583116685,0,86a6ed89,29346764163645400,妹妹股买了
1116.136,1,25,16777215,1583114110,0,8372e5b3,29345413865144300,芥川龙之介
1296.91,1,25,16777215,1583111732,0,779fca8c,29344167593771000,收到！收到。今晚加餐
626.811,1,25,16707842,1583109336,0,e03c0f6c,29342911354109900,男主Vc有俩？
1247.823,1,25,16777215,1583090401,0,38221169,29332983972364200,这一声姐夫我先叫了
1246.783,1,25,16777215,1583090388,0,38221169,29332977154523100,妹妹我的
126.929,5,25,16707842,1583088611,0,27873cba,29332045465911300,老师为什么你不换？
439.122,1,25,16777215,1583080423,0,779fca8c,29327752174764100,我要说点什么，卧槽
165.21,1,25,16777215,1583078145,0,cf023942,29326557965713400,哦呼
1396.608,1,25,16777215,1583075483,0,634f7255,29325162573725700,兄控！
1113.536,1,25,16777215,1583074307,0,634f7255,29324546094923700,嗯？哪个龙之介？
1065.578,1,25,16777215,1583074249,0,634f7255,29324515690414000,嗯？哪个拓海？
1211.032,1,25,16777215,1583072089,0,59a3ef2d,29323382973530100,手里的面包突然不香了
965.736,1,25,15138834,1583067793,0,faf685a5,29321130621796300,胸要压平了
780.636,1,25,15138834,1583067594,0,faf685a5,29321026130149300,要是个兄控就有看头了
583.436,1,25,15138834,1583067381,0,faf685a5,29320914917654500,小柊的皮肤好多啊
201.776,1,25,15138834,1583066952,0,faf685a5,29320689556127700,木东天秀啊，穿衣服每次都好可爱
1063.867,1,25,15138834,1583066725,0,9ab9d07,29320570907656100,砯冰拓海！
215.82,1,25,16777215,1583066680,0,eb23ebbc,29320547048357800,歪日。。。我好了
199.951,1,25,16777215,1583066648,0,eb23ebbc,29320530192498600,啊啊啊啊啊啊太可爱了
1117.45,5,25,15138834,1583064547,0,d6c0299,29319428676517800,芥川龙之介？！
1104.157,1,25,16707842,1583064512,0,d72c6ec7,29319410524618700,我想做阿姆斯特朗大炮
922.63,5,25,15138834,1583064344,0,d6c0299,29319322304249800,小孩子真的很难抓的，太矮了。不弯腰抓不到，一弯腰就慢下来了
293.217,5,25,16777215,1583063528,0,d72c6ec7,29318894450114500,麒麟=长颈鹿
117.178,5,25,16777215,1583063167,0,d72c6ec7,29318705332092900,勾引
382.817,5,25,16707842,1583062338,0,d6c0299,29318270991990700,变态你在看什么呐
279.177,5,25,15138834,1583062222,0,d6c0299,29318210130018300,警察：收队了，这个老师喜欢的是御姐
185.794,5,25,16707842,1583062099,0,d6c0299,29318145249902500,太小只了。。。只有喜感啊
164.014,5,25,16707842,1583062058,0,d6c0299,29318124029345700,果然是hentai先生，怪不得教出一群早熟班
925.593,1,25,16777215,1583061021,0,22e5ebcb,29317580410847200,开鬼刀的笑死我了
1320.214,1,25,15772458,1583059322,0,af66de3d,29316689462558700,在的
1285.764,1,25,15772458,1583059294,0,af66de3d,29316674986967000,别走 后面是正片
1070.899,1,25,15772458,1583059117,0,af66de3d,29316581814697900,拓海的发色你值得拥有
989.119,1,25,16777215,1583058956,0,af66de3d,29316497492934600,八门遁开
493.279,1,25,16777215,1583058182,0,af66de3d,29316091794161600,嗯。我尝过
624.79,1,25,38979,1583055256,0,c6f05711,29314557518807000,干女儿如何
163.796,1,25,16777215,1583053077,0,bee20f8d,29313415473790900,这个可就过分了啊
44.326,1,25,16777215,1583051774,0,57773d9e,29312731987836900,这集标题搞事
587.256,1,25,16777215,1583051695,0,3b8625e8,29312690482053100,前面日常等等我！
746.61,1,25,16777215,1583049542,0,c9d555f5,29311562012426200,这是钛合金直女
527.146,1,25,16707842,1583049444,0,d42519fc,29311510658940900,好球
1311.964,1,25,16777215,1583049308,0,907ed5b6,29311439041724400,粉碎性骨折
1178.683,1,25,16777215,1583049158,0,907ed5b6,29311360674824100,真随便
1355.973,1,25,16707842,1583046812,0,88df71e1,29310130414682100,太真实了
1307.33,1,25,16707842,1583046749,0,88df71e1,29310097772511200,兄控石锤
1202.904,1,25,16707842,1583046621,0,88df71e1,29310030197555200,手中的橘子突然不香了
999.344,1,25,16707842,1583046392,0,88df71e1,29309910583345100,再骂我，啊～kimoji～
770.206,1,25,16707842,1583046113,0,88df71e1,29309763947855800,狗狗内
651.346,1,25,16707842,1583045971,0,88df71e1,29309689534611400,nice兄嘚
349.593,1,25,16707842,1583045634,0,88df71e1,29309513204498400,这个好可爱
237.49,1,25,16707842,1583045509,0,88df71e1,29309447311458300,可爱在性感面前不值一提
219.11,1,25,16707842,1583045474,0,88df71e1,29309429063090200,平常心平常心
1349.333,1,25,16777215,1583044580,0,7868653e,29308960587120600,海老名住楼底下
581.941,1,25,16777215,1583043325,0,c9d555f5,29308302532804600,变装小冬梅
539.726,1,25,16777215,1583043283,0,c9d555f5,29308280415191000,男主看球赛
517.6,1,25,16777215,1583043261,0,c9d555f5,29308268821610400,所以暂时将男主眼睛闭了起来
411.532,1,25,16777215,1583043155,0,c9d555f5,29308213220868000,小冬梅好可爱
209.379,1,25,15138834,1583033361,0,ad3f2f6b,29303078347341800,出现了！河童！！！
223.913,1,25,16777215,1583032774,0,5ed31287,29302770834079700,哇哦
837.801,1,25,16777215,1583029638,0,6ff1ce2e,29301126664290300,你哥缺个老婆，现在正在追
713.678,1,25,16777215,1583027063,0,15d0fdba,29299776662011900,钢铁直女，妹妹都拉不回来
424.536,1,25,16777215,1583026736,0,15d0fdba,29299605047345100,厉害l
387.709,1,25,16777215,1583026696,0,15d0fdba,29299583741853600,平常心
283.859,1,25,16777215,1583026588,0,15d0fdba,29299527537131500,早已看穿一切
136.786,1,25,16777215,1583023052,0,ede4df23,29297673315024800,嘿嘿嘿
905.855,1,25,16777215,1583017019,0,86f14c5c,29294510193246200,你个瘪三算计我
804.191,1,25,16777215,1582992901,0,40a29593,29281865720397800,哪路多
503.136,1,25,16777215,1582992780,0,73738343,29281802409476000,不可以对小天使这样！！
956.074,1,25,16777215,1582985631,0,52fe96f3,29278054073237500,小姑子被小十几岁的嫂子骑在头上
567.712,1,25,16777215,1582985577,0,ea16cda7,29278025974022100,哈哈哈哈哈
290.701,1,25,16777215,1582985362,0,ea16cda7,29277913177653200,這flag
731.646,1,25,16777215,1582985345,0,52fe96f3,29277904372236200,没有恋爱神经
222.644,1,25,16777215,1582985294,0,ea16cda7,29277877534982100,好大的溫柔
185.444,1,25,16777215,1582985257,0,ea16cda7,29277857917173700,哈哈哈哈哈
473.698,1,25,16777215,1582984135,0,e6cd672e,29277269706932200,那个是河童吧
83.508,1,25,16777215,1582983219,0,8e634076,29276789758492600,这谁顶得住啊
61.868,1,25,16777215,1582983063,0,8e634076,29276707727867900,可爱，想吃
20.628,1,25,16777215,1582983015,0,8e634076,29276682777001900,好可爱！！！
972.949,1,25,16777215,1582980332,0,1f0072b8,29275275750014900,兄债妹偿
598.433,1,25,16777215,1582980302,0,3c018c64,29275260082192300,吃醋哈哈哈
165.626,1,25,16777215,1582979094,0,e85e3536,29274626816212900,你在想屁吃
581.892,1,25,16777215,1582978637,0,3f96f9e2,29274387338231800,怎么可以这么可爱，哈哈哈
578.792,1,25,16777215,1582978624,0,3f96f9e2,29274380581732300,哈哈哈，我要被笑死了，哈哈哈
521.52,1,25,16777215,1582976344,0,e02d0a3,29273184927744000,哈哈哈准备好了
466.14,1,25,16777215,1582976226,0,e02d0a3,29273123255222200,哈哈哈哈笑死了
102.904,1,25,16777215,1582975451,0,4083175e,29272716956663800,哈哈哈
273.898,1,25,16777215,1582973764,0,4b9eba17,29271832492769200,哈哈哈哈
271.646,1,25,16777215,1582972379,0,8cb0d6e9,29271106517467100,啊哈
1206.797,1,25,16777215,1582966864,0,61f5fede,29268215077535700,疫情看着我的泡面……
216.623,1,25,16777215,1582965236,0,9f82670d,29267361469562800,Duang~
917.841,1,25,16777215,1582964787,0,d52887e8,29267125797912500,妹妹，好可爱呀
501.121,1,25,16777215,1582963241,0,c6b83791,29266315051532200,红红火火恍恍惚惚
279.09,1,25,16777215,1582962680,0,4f851d78,29266021121523700,摄影师和乌鸦一桌
382.32,1,25,16777215,1582958756,0,c90b2f81,29263963826421700,未免太大了，，
386.472,1,25,16777215,1582958418,0,26a028be,29263786439344100,你在巡视什么。。。
616.55,1,25,16777215,1582958074,0,66dd1395,29263606269870000,渣男
199.755,1,25,16777215,1582955598,0,880d76d1,29262308314710000,哈哈哈
621.65,1,25,16777215,1582952353,0,e31c0b4c,29260606878515200,awsl
1396.994,1,25,16777215,1582949882,0,98cae6ef,29259311457763300,你这家伙兄控无疑了啊
1259.316,1,25,16777215,1582946514,0,aae1676d,29257545546727400,太良心了啊啊啊
233.544,1,25,16777215,1582945224,0,402687b9,29256869292277700,平常心?！
840.727,1,25,16777215,1582944480,0,107623b2,29256479140216800,大舅哥好
807.556,1,25,15138834,1582914154,0,88800711,29240579607494600,五月是天
217.41,1,25,16777215,1582911309,0,eae07446,29239088225714100,哇喔
1112.602,1,25,16777215,1582907079,0,e2840bd4,29236870215892900,藤原拓海？送豆腐那个？
158.584,1,25,16777215,1582895595,0,f79ff3ca,29230849536294900,嚯嚯嚯我懂他
555.901,1,25,16777215,1582892772,0,997b8aa4,29229369164562400,水中抱妹鲨
1207.309,1,25,16777215,1582885119,0,e6c714ba,29225356629639100,手里的窝窝头不香了
280.22,1,25,16777215,1582884421,0,d7e3a0dd,29224991054626800,自信点，把可能去掉。
254.665,1,25,16777215,1582878529,0,6717ac7e,29221901780910000,说好的平常心呢？
138.543,1,25,16777215,1582870370,0,5.59E+10,29217624178556900,突然兴奋
386.131,5,25,16776960,1582867213,0,1bbc8ab4,29215969101479900,可是  它实在是太大了
310.05,1,25,16777215,1582867139,0,1bbc8ab4,29215930305740800,要保持平常心啊！！！！
1302.369,1,25,16777215,1582864438,0,5d9304f1,29214514173444100,帅哥你谁
433.029,1,25,16777215,1582822017,0,a8d9df6c,29192273059119100,哈哈哈哈哈
78.415,1,25,16777215,1582821847,0,1ff3fa2f,29192184232673200,休想
915.823,1,25,16777215,1582814829,0,ae6f7f1c,29188504569774000,我记得好像有一部小说是杀妹证道
237.872,1,25,16777215,1582808968,0,73c5fc75,29185431695785900,多谢款待
840.407,1,25,16777215,1582808445,0,4f79a6ec,29185157699207100,真实 我妹妹也是这样
892.66,1,25,16707842,1582805495,0,6c5f8250,29183610981974000,你好，我是你嫂子
575.477,5,25,16776960,1582797193,0,2f4242af,29179258144292800,我抓到潜水的了
565.544,5,25,16776960,1582797182,0,2f4242af,29179252534411200,(°ー°〃)
515.204,5,25,16776960,1582797127,0,2f4242af,29179223561732000,历史总是惊人的相似
120.236,1,25,16777215,1582796908,0,2f4242af,29179109003755500,万恶之源
287.205,1,25,16777215,1582793924,0,e78139c6,29177544677785600,甚香警告
421.689,1,25,16777215,1582792195,0,b4b0150a,29176637783801800,脑内计算机？
414.348,1,25,16777215,1582792174,0,b4b0150a,29176627166445500,emmm
6.974,1,25,15138834,1582791898,0,b4b0150a,29176482437267400,鲨鱼栋
625.45,1,25,16777215,1582785753,0,a291dbd3,29173260407537600,聪哥少年音可爱哭我了
540.286,1,25,16777215,1582779550,0,272e341,29170008255365100,鲨鱼。
569.926,1,25,16707842,1582744418,0,a4c79580,29151588974592000,我有这个gif
132.438,1,25,16707842,1582744128,0,a4c79580,29151436933169100,老师的泳装！
832.56,1,25,16777215,1582731396,0,10b6b971,29144761882902500,就为说这
960.8,1,25,9487136,1582725868,0,61a24fe6,29141863312130000,我弟骑我？
440.466,1,25,16777215,1582725057,0,7e62e1d7,29141438415503300,背景中国瞩目
759.766,1,25,16777215,1582724031,0,c18f639d,29140900609261500,一模一样
212.867,1,25,16777215,1582723951,0,8f47647,29140858676183000,再来一遍
70.058,1,25,16777215,1582723716,0,8f47647,29140735380422700,猛男一号准备就绪
1060.825,1,25,16777215,1582723487,0,fbcb8b6e,29140615310082000,哇，你大爷喲
310.935,1,25,16646914,1582721275,0,e68f1f28,29139455659474900,山本老师的泳装穿反了
248.325,1,25,16777215,1582721213,0,e68f1f28,29139422817550300,可爱在性感面前不值一提
166.085,1,25,16777215,1582721130,0,e68f1f28,29139379683328000,嘴角疯狂上扬
10.13,1,25,16777215,1582716035,0,f3f99bcd,29136708229922800,好可爱
391.871,1,25,16777215,1582714281,0,5cccbcbd,29135788802310100,挺猥琐的其实
478.359,1,25,16777215,1582711009,0,134a1381,29134073097093100,擤鼻涕
1063.694,1,25,16777215,1582707058,0,be89db4a,29132001645166500,动物战队兽王者？
714.506,1,25,16777215,1582706747,0,be89db4a,29131838789255100,这不是直。。只是情商没点
1398.495,5,25,13369971,1582705989,0,fcffea43,29131441109467100,希啥薇
1179.184,1,25,16777215,1582705720,0,fcffea43,29131300114792400,小当家！
1145.852,1,25,16777215,1582705682,0,fcffea43,29131280154099700,谢谢老师我好了
900.438,1,25,16777215,1582705307,0,70a30a4d,29131083625267200,你好淡定啊！
1236.823,1,25,16777215,1582704493,0,a416c23e,29130657013170100,燃烧吧，经费！
746.585,1,25,16777215,1582703979,0,a416c23e,29130387157942200,来了来了，出现了
427.522,1,25,16777215,1582703637,0,a416c23e,29130208140328900,死库水
1073.767,1,25,16777215,1582703302,0,ba804f3f,29130032576200700,ooo
0,1,25,16777215,1582703171,0,a416c23e,29129963722506200,nb
239.472,1,25,16777215,1582698190,0,c5c1399,29127352085643200,摄晚八桌
626.761,1,25,16777215,1582697615,0,19de436d,29127051098718200,认干爹吧
530.405,1,25,16777215,1582697502,0,19de436d,29126991263825900,男主压枪有一手滑稽
267.974,1,25,16777215,1582697462,0,50310582,29126970314850300,好可爱的柊酱
529.596,1,25,16777215,1582651136,0,37ea7c8e,29102682421067700,前方名场面高能
1394.402,5,25,16777215,1582638517,0,b7ffd857,29096066408251300,想起希尔薇。。。
176.207,1,25,16777215,1582632743,0,dc546e7c,29093039197650900,为什么我想到了雷公
162.694,1,25,16777215,1582629536,0,75b46ea1,29091357702225900,兄弟萌，我截图了
569.674,1,25,16777215,1582604025,0,156f4f7c,29077982570086400,找到一个潜水的uP主
1264.523,1,25,16646914,1582593796,0,bd83dedb,29072619670601700,这部番就是这样，就算把经费砸在ed上也不把原剧情拍完……
1216.036,5,25,14811775,1582570009,0,f6aec582,29060148574027700,兄控证实
567.32,1,25,16777215,1582569172,0,f6aec582,29059709585063900,阿伟出来受死
565.124,1,25,16777215,1582569126,0,f6aec582,29059685602557900,前方名场面
1065.453,1,25,16777215,1582559295,0,d498a9b3,29054531344531400,拓海长大是要打败全日本的
110.205,1,25,16777215,1582557206,0,2d87c8c5,29053436087500800,抱走小梅
572.45,1,25,16777215,1582557052,0,9d2f9be7,29053355432607700,小柊真的好可爱
521.856,1,25,16777215,1582548876,0,ad920334,29049068797296600,怀中抱妹鲨
395.784,1,25,16777215,1582545675,0,e985bb16,29047390279303100,偶或
142.216,1,25,16777215,1582545421,0,e985bb16,29047257249611700,兴奋
1310.593,1,25,16777215,1582529101,0,9e4870b7,29038700983746500,绝对兄控
1177.895,5,25,16765698,1582514413,0,a3bb0789,29031000366383100,随便点好啊
766.246,1,25,16777215,1582509649,0,f6c4d14,29028502493200300,小梅的姐姐？
273.846,1,25,16777215,1582504022,0,f6c4d14,29025552141647800,可爱在性感面前不堪一击？！
308.479,1,25,16777215,1582476743,0,e54302a,29011250339381200,枪压不住了
1348.08,5,25,15772458,1582476089,0,57a1c3d2,29010907405221800,小埋的公寓？
1412.759,5,25,41194,1582474787,0,f429afb4,29010224541597700,床上精兵百万
463.779,1,25,14811775,1582470760,0,740d5056,29008113559404500,小乌龟也太可爱了吧。
796.174,1,25,16777215,1582463451,0,57a1c3d2,29004281634357200,撒子给？
816.011,1,25,16777215,1582448613,0,461a1dd4,28996502219653100,大舅哥好
584.025,5,25,16646914,1582442806,0,d400b1eb,28993457365188600,我们一日日度过的日常，实际上可能是接连不断的奇迹
237.269,1,25,16777215,1582431949,0,67a575b8,28987765506965500,我兄弟说他好了
3.859,1,25,16777215,1582427248,0,909a037b,28985300477280200,鬼兄？
117.997,1,25,16777215,1582394450,0,4ca47ad6,28968105039364000,泳装福利哈哈哈哈哈
727.133,1,25,16646914,1582391730,0,63e3065b,28966679184670700,你俩谁也别说谁
1313.07,5,25,15138834,1582390004,0,670444fb,28965774146142200,喂？是德骨吗？
1219.041,5,25,15138834,1582389896,0,670444fb,28965717501018100,ed是第四个标题！
1211.607,5,25,16707842,1582389874,0,670444fb,28965706083598300,这个ed有东西！！！
715.389,5,25,16777215,1582389313,0,670444fb,28965412001546200,这就是直？女？
836.632,1,25,16777215,1582389240,0,2edfcb56,28965373483679700,爱我苏联
795.092,1,25,16777215,1582389193,0,2edfcb56,28965348761927600,大舅哥好
525.787,5,25,16707842,1582389106,0,670444fb,28965303227514800,猛男集体暴毙
258.598,5,25,16707842,1582388829,0,670444fb,28965158244581300,我还好
4.581,5,25,16707842,1582388604,0,670444fb,28965039887613900,到第七集了吗？
137.772,1,25,16777215,1582388530,0,2edfcb56,28965001081389000,这才第六级啊
385.649,1,25,16777215,1582385942,0,34f231f9,28963644342009800,对✓我就馋了！你不馋啊？
1386.224,1,25,9033215,1582372595,0,6ccf70af,28956646445678500,贤妹啊
1127.048,1,25,16765698,1582372259,0,6ccf70af,28956470643523500,杨过少年
1016.152,1,25,16765698,1582372161,0,6ccf70af,28956419381788600,是有点像月姬
289.593,5,25,16707842,1582366835,0,d315219f,28953626927956000,马季洗裤袜
326.739,1,25,16777215,1582365838,0,83f2c26d,28953104273637300,招核男孩
522.133,1,25,16777215,1582357006,0,8c4717d1,28948473697533900,名场面！！！！！
185.982,1,25,16777215,1582347280,0,40b2e145,28943374477164500,你就宠他吧
651.769,1,25,16777215,1582344074,0,c9d84bb9,28941693715742700,男主说抱歉的声音都变了
654.059,1,25,16777215,1582344023,0,c9d84bb9,28941666791456700,我们受过专业训练的，一般只有忍不住的时候才笑
315.171,1,25,16777215,1582343588,0,c9d84bb9,28941438863540200,我终于知道他为什么要穿平常心的衣服了
206.622,1,25,16777215,1582296195,0,a37a63d1,28916591096758200,河童
354.484,1,25,16777215,1582293439,0,6f5ce40,28915145923624900,AWSL
1051.805,1,25,16777215,1582290896,0,955f55bc,28913812680212400,啊 你大爷哦
123.374,1,25,16777215,1582285849,0,156f4f7c,28911166957289400,名场面
12.019,1,25,16777215,1582282947,0,cd727815,28909645312032700,怀中抱妹鲨
1372.506,1,25,16777215,1582272265,0,cdd76eea,28904044645318600,跟土间埋她哥是相反的
511.025,1,25,16777215,1582269002,0,1e57242a,28902334115872700,可爱在性感之前简直不值一提。。。。。。
239.181,1,25,16777215,1582268821,0,2e3f3ad9,28902239423168500,哈哈哈哈(ಡωಡ)hiahiahia
115.852,1,25,16777215,1582267257,0,40a7596a,28901419168825300,不，是勾引
961.02,1,25,16777215,1582262816,0,12e3ca85,28899090832556000,你马死了
569.752,1,25,41194,1582232071,0,8b90f7b,28882971445428200,小柊是我的，诸位拔刀吧！
774.363,1,18,16777215,1582208034,0,3fa169fd,28870369338195900,kokodayo
1067.115,1,25,16777215,1582203929,0,b83b433a,28868217342001100,握草
241.017,1,25,16777215,1582201154,0,52070288,28866762005544900,平常心啊男主
1.064,1,18,16707842,1582200124,0,eef5248b,28866222414102500,舍不得看了，大家明天见。
279.941,1,25,16777215,1582183064,0,290dcda,28857277814931400,性感在可爱面前不值一提，奈子大的除外
629.764,5,25,16646914,1582175759,0,b5ed14f6,28853448139079600,急什么等长大啊
338.57,1,25,16646914,1582175452,0,b5ed14f6,28853286888013800,俺是旱鸭子。。。。
6.77,1,25,16777215,1582175194,0,b5ed14f6,28853151827755000,哦哦哦
1399.336,1,25,16777215,1582171306,0,54134be5,28851113302687700,怕不是还有点腥味?
1284.939,1,25,16777215,1582171137,0,54134be5,28851024609411000,淡粉色的
1209.777,1,25,16777215,1582171018,0,54134be5,28850962351259600,原来是这样啊
791.822,1,25,16777215,1582169580,0,54134be5,28850208428261300,好了，大舅哥好
757.251,1,25,16777215,1582169508,0,54134be5,28850170595115000,雪菜同款?
660.254,1,25,16777215,1582169385,0,54134be5,28850106012794800,好手速，看来没少练
975.289,1,25,16777215,1582168014,0,62d72e36,28849387519082400,这边在玩游戏哈哈
569.698,1,25,16777215,1582167593,0,62d72e36,28849166844690400,小蓝鲨名场面  哈哈
379.055,1,25,16777215,1582167272,0,54134be5,28848998203260900,平常心...尼玛啊!
220.066,1,25,16777215,1582166837,0,54134be5,28848770082930600,好大的恶意
93.555,1,25,16777215,1582166519,0,54134be5,28848603764097000,太阳神之翼神龙，奥西里斯的天空龙，奥贝里斯克的巨神兵
